id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9989423,Great suite one block off Main St!,4094688,Doug,,Riley Park,49.2451211339579,-123.09954003656325,Entire home/apt,93,3,50,2017-09-18,2.48,1,91
6743940,"Bright, spacious, basement suite",21066002,Sarah & Yannick,,Riley Park,49.2530884288039,-123.10900517354924,Entire home/apt,89,2,42,2017-07-02,1.50,2,278
7859460,Newly built - Modern suite.,7682953,Laura,,Riley Park,49.25450080761463,-123.11401572680361,Entire home/apt,165,3,15,2017-09-09,0.74,1,349
3812348,"Cosy room near scenic park, pvt BR",16794128,Catherine,,Riley Park,49.236653466097216,-123.10454711863142,Private room,59,1,359,2017-10-03,9.54,1,160
387605,"Whole house in quiet, central area",1939444,Joanne,,Riley Park,49.24182068150741,-123.09465095472483,Entire home/apt,145,5,15,2017-06-03,0.23,1,0
509698,HOME AWAY FROM HOME GARDEN SUITE,2511469,Teresa,,Riley Park,49.24610732407813,-123.09492805942784,Entire home/apt,115,3,47,2016-08-23,0.73,1,158
13515798,The little nest,67112479,H,,Riley Park,49.25267828855176,-123.10476311844829,Private room,81,1,0,,,1,60
13346918,Stunning 1bdr in the YVR's coolest neighbourhood,923296,Robin,,Riley Park,49.25408660514624,-123.100888193102,Entire home/apt,100,7,1,2017-07-29,0.43,1,21
21112891,Thanksgiving in Luxurious 3 Bd/2Bath Home * QE  Pk,56003889,Taressa,,Riley Park,49.23520455839551,-123.10222588003339,Entire home/apt,258,3,0,,,2,27
14182281,"New 2 bdrm, 1.5 bath Laneway House",47790369,David & Christine,,Riley Park,49.242637679467336,-123.10231959285682,Entire home/apt,190,3,33,2017-09-18,2.33,1,186
15329176,Spacious heritage house in Mt Pleasant,7482715,Eve,,Riley Park,49.24720922181622,-123.1046591904625,Private room,59,2,9,2017-09-24,0.74,1,2
12855182,A Balcony View in Mount Pleasant,30600729,Emile,,Riley Park,49.25630967022213,-123.1007702903074,Private room,250,2,3,2017-09-03,1.38,1,364
13885268,Modern Riley Park Suite - Walk to Main Street,82120967,Andrea,,Riley Park,49.24419589929914,-123.09884741336805,Entire home/apt,100,2,75,2017-10-02,4.96,1,95
7776063,Cozy garden suite just off Main St.,33791783,Jessie,,Riley Park,49.248772818550194,-123.09794599470413,Entire home/apt,95,3,1,2015-08-21,0.04,1,0
12762068,Bright room - Main Street,24738659,Katrina,,Riley Park,49.24143815377941,-123.10130897642169,Private room,51,3,3,2017-09-14,0.21,3,333
12985919,Charming hideaway just off Main street.,71519703,Spencer,,Riley Park,49.252831995080456,-123.0996442622588,Entire home/apt,89,2,1,2016-06-20,0.06,1,0
20933003,The Bungalow,14385434,Leigh,,Riley Park,49.233078794219146,-123.09859369557043,Entire home/apt,75,2,1,2017-09-22,1,2,276
125176,Main Street Vineyard,622926,Mark,,Riley Park,49.24648209153021,-123.09241302891282,Entire home/apt,110,2,275,2017-09-26,3.65,1,298
4483388,3 bed suite in great neighbourhood,1658741,Andre & Erin,,Riley Park,49.242130811160536,-123.09153449624998,Entire home/apt,200,31,11,2016-08-28,0.32,1,69
20801787,Private lockable room in awesome location.,20045036,April And AJ,,Riley Park,49.24933192405022,-123.094463059096,Private room,68,1,5,2017-09-17,5,7,87
19638319,Quiet & cozy guest house in the heart of the city.,77126464,Henry,,Riley Park,49.24661049891441,-123.10112366307612,Entire home/apt,150,2,3,2017-09-29,3,1,124
19146270,Amazing Main Street living,3871198,Canuck,,Riley Park,49.24357504255023,-123.09799100012243,Private room,44,6,4,2017-08-31,1.28,2,0
3319322,Garden Suite - Vibrant Main Street,5288758,Kate,,Riley Park,49.24899420863221,-123.09822976212118,Entire home/apt,90,3,9,2017-09-03,4.29,1,0
6628780,Spacious Room + Organic Breakfast,1555298,Katarzyna,,Riley Park,49.25582729906397,-123.09357675933579,Private room,70,3,22,2017-08-19,0.78,1,364
4760943,2 bedroom suite in a fabulous location,2003809,Aimee And Mike,,Riley Park,49.247491755209275,-123.0951684923885,Entire home/apt,150,3,15,2017-09-30,0.46,1,339
13559124,Bright & cozy suite with beautiful backyard,78102072,Cristina,,Riley Park,49.241330271525236,-123.09663230357489,Entire home/apt,65,1,74,2017-09-26,5.16,1,77
13641070,The Paz's,79060770,Dafna,,Riley Park,49.25442803857776,-123.10675842468562,Shared room,130,1,2,2016-07-13,0.13,1,0
10151267,"White, Wood & Light Character Home",2486992,Alex,,Riley Park,49.25502578580588,-123.1141336341166,Entire home/apt,175,2,20,2016-08-30,0.94,1,0
21161286,Entire house. Very Charming house central,35505793,Nima,,Riley Park,49.25372088546419,-123.10614981209034,Entire home/apt,299,1,0,,,1,30
6601030,Cozy Bedroom off of Trendy Main St,3475000,Amanda,,Riley Park,49.234298166709955,-123.09902665662696,Private room,30,14,0,,,1,0
19571948,"Bright, cozy 1 bedroom appartment",8306431,Kelly,,Riley Park,49.25537171410734,-123.10170678259051,Entire home/apt,110,4,9,2017-09-11,3.03,1,74
14674413,Private 1 Bdrm Suite Off Uber Hip Main Street,836376,Stacy,,Riley Park,49.24740892089896,-123.09372395331694,Entire home/apt,89,14,20,2017-09-21,1.51,1,188
6154737,Stunning new contemporary home,28890849,Daniel & Brenda,,Riley Park,49.24331233918738,-123.09100798536262,Entire home/apt,469,5,5,2017-08-11,0.33,1,0
961006,Oakridge Canada Line Brand New apt,5233549,Joyce,,Riley Park,49.236649846804504,-123.1101078272886,Entire home/apt,199,1,7,2017-07-21,0.14,4,132
14264791,King's place,68010340,Joe,,Riley Park,49.239845102360036,-123.10148274368996,Private room,59,1,37,2017-09-22,2.62,4,360
76230,"Stunning, Quiet Garden Suite",406594,Dawn,,Riley Park,49.24492577457212,-123.09523797552798,Entire home/apt,150,4,19,2016-10-08,0.25,8,244
13510482,One bedroom in the heart of Riley Park/Main street,77543788,Suniti,,Riley Park,49.24390997631186,-123.09435272912035,Private room,115,2,7,2017-08-14,0.49,1,79
19981460,"The Asian Room, upstairs room w half bathroom",45662126,Sam & Catriel,,Riley Park,49.249705633183936,-123.11001536071396,Private room,94,2,11,2017-09-25,4.71,19,75
16917557,Luxurious Q Bed*Private Bath*Warm Breakfast*QE Pk,56003889,Taressa,,Riley Park,49.23484617285466,-123.10360362469191,Private room,88,1,6,2017-09-22,0.71,2,93
20014107,Beautiful one bedroom condo in boutique building.,9540309,Paulo,,Riley Park,49.24733137879339,-123.09145599881388,Entire home/apt,120,2,9,2017-10-03,7.30,1,55
20898705,Exhale City Retreat,74154583,Raj,,Riley Park,49.23524167519817,-123.11272126164701,Entire home/apt,200,2,0,,,1,363
20095858,New Private Main St Guest House Free Parking,47192202,Shirley & Alan,,Riley Park,49.244072641967485,-123.09968446052646,Entire home/apt,96,1,15,2017-09-29,7.26,1,320
16245287,Main Street: Family Friendly Home,10375254,Dara,,Riley Park,49.2419061658625,-123.09663857854227,Entire home/apt,451,5,3,2017-08-05,1.14,2,23
19866126,Fraser 2 bedroom with deck,32234579,Lisa,,Riley Park,49.24034671457497,-123.09050565793511,Entire home/apt,190,5,1,2017-09-04,0.91,7,176
15344036,Beautifully Renovated Main St. Heritage Home,97834765,80,,Riley Park,49.25607263413674,-123.1037702412371,Entire home/apt,275,7,1,2016-12-21,0.10,1,358
19118821,Studio for Students,32234579,Lisa,,Riley Park,49.23514620727146,-123.0913859982753,Entire home/apt,69,10,5,2017-09-26,1.69,7,53
4448352,"Modern, family-friendly suite! ",23085377,Jane,,Riley Park,49.24223298075722,-123.09221970510656,Entire home/apt,105,30,28,2017-08-17,0.95,1,271
6692947,Amazing house with a new deck,3871198,Canuck,,Riley Park,49.243617536181276,-123.09794623020355,Private room,41,3,7,2015-11-12,0.26,2,0
4235245,Stylish Apartment on Main Street,8975610,Ashleigh,,Riley Park,49.25210911624622,-123.0999194243083,Entire home/apt,110,2,41,2017-09-25,1.34,1,353
4041816,Urban Comfort - so sweet,20958067,Ana & Scott,,Riley Park,49.23606509649702,-123.09721020399385,Entire home/apt,90,4,48,2017-08-31,1.42,1,318
7036838,King Edward Station,36893526,Scott,,Riley Park,49.249650166081814,-123.11414813571832,Private room,60,1,65,2017-09-17,2.37,1,341
19947440,East Van/Main Street Shared Ground Level Apartment,123533222,Jaiden,,Riley Park,49.239557223599576,-123.10030918502511,Private room,51,1,8,2017-08-29,3.53,1,0
13067024,Modern Contemporary Room - QE Park & Main Street,47841805,Shawn,,Riley Park,49.24639097114559,-123.10893104589944,Private room,65,2,1,2016-05-28,0.06,1,0
14951173,"Large, one bedroom suite in Riley Park",71800,Kendall,,Riley Park,49.23668977673078,-123.10129492186344,Entire home/apt,120,14,3,2017-07-01,0.25,1,35
16638711,Cozy Bedroom 4 Central & Convenient,34592752,Ira,,Riley Park,49.24798188201051,-123.10116459780131,Private room,120,1,5,2017-08-13,0.68,5,158
18916040,"Centrally Located, 3-bed family friendly home",78745911,Josh,,Riley Park,49.25275645164459,-123.11022171087046,Entire home/apt,300,2,4,2017-09-03,1.36,1,207
3851713,Beautiful Room on 3rd floor just off Main Street!,19862200,Usha,,Riley Park,49.2372668227209,-123.10496510737538,Private room,79,1,59,2017-09-24,1.55,2,364
9838168,Art Home,26651305,Marcella,,Riley Park,49.25376786698042,-123.10323015168267,Entire home/apt,60,5,0,,,1,0
11624015,Modern new home in the heart of Van,51695,Natasha & Paolo,,Riley Park,49.247893227760976,-123.0915160704923,Entire home/apt,795,3,7,2017-08-17,0.48,4,356
17981704,Main Street Cozy & Private 1 bedroom suite,33330383,Christine,,Riley Park,49.23985076831089,-123.09825591178388,Entire home/apt,76,2,23,2017-09-19,4.16,1,47
10969354,2 Bedroom Garden Suite near QE Park,3223934,Andre,,Riley Park,49.23473779141574,-123.10174351082567,Entire home/apt,109,14,0,,,3,282
16703703,Family home in the city!,110655198,Jodi,,Riley Park,49.249907480013356,-123.09865188826936,Entire home/apt,300,4,3,2017-08-25,1.64,1,66
14556710,Bright 2bd Suite in Central Location (Cambie/Main),35920613,Amir,,Riley Park,49.25635946916429,-123.10770725502996,Entire home/apt,250,2,65,2017-09-10,4.72,1,147
1629480,Garden Suite-Quiet/Private&Central,8660533,Tracy And Richard,,Riley Park,49.251063854396094,-123.10769769256748,Entire home/apt,85,6,101,2017-09-14,2.44,1,311
18079006,Modern & Bright Space Steps from Vibrant Main St.,124484325,Christina & Romeo,,Riley Park,49.24570709337244,-123.10347705259811,Entire home/apt,138,1,44,2017-10-03,8.20,1,324
7880935,In the heart of Vancouver...,39021349,Jane,,Riley Park,49.25582901100699,-123.09297507553448,Private room,75,2,44,2017-09-07,2.03,1,342
23801,"LaDonna Suite, Private & Central",94635,Gary & Debbie,,Riley Park,49.248766317421875,-123.11103110057842,Entire home/apt,88,5,65,2017-10-02,0.73,2,19
19832108,2 bedrooms  Vancouver,32234579,Lisa,,Riley Park,49.23915214847274,-123.09131296363856,Entire home/apt,145,4,1,2017-08-05,0.48,7,117
20864290,2 Bdrm Main Street Coach House,29412479,Leslie Or Suzanne,,Riley Park,49.24487198399107,-123.10329138553438,Entire home/apt,225,3,2,2017-09-26,2,6,0
12294911,3 Bedroom Spacious Suite,59109751,Joyce,,Riley Park,49.25402602577792,-123.09862581514562,Entire home/apt,100,3,27,2017-08-13,1.54,3,153
20554856,"3Br house in hip Cambie Village, close to skytrain",88332676,Vivian,,Riley Park,49.25636563024919,-123.11465986586556,Entire home/apt,391,5,0,,,1,20
15342154,"Sweet 1-bedroom unit, Convient to downtown",73238515,Cora,,Riley Park,49.25498069031141,-123.09015550312601,Entire home/apt,130,1,4,2017-02-19,0.33,19,90
16948745,Sofa bed2in the living room convenient to downtown,73238515,Cora,,Riley Park,49.25449257053157,-123.09197126696118,Shared room,38,1,1,2017-02-04,0.12,19,59
10967560,Chic + cheerful garden level suite,39535423,Jennifer,,Riley Park,49.23677194341699,-123.09693936142578,Entire home/apt,80,1,15,2017-02-23,1.02,1,0
13263930,"Room B: Bright, Central, Laundry, Balcony",14547886,Sheldon,,Riley Park,49.24562577303884,-123.0930533175222,Private room,75,1,101,2017-09-16,6.29,13,21
4692393,SweetSuite,22208656,Richard,,Riley Park,49.252762421934264,-123.10297071441641,Entire home/apt,100,3,43,2017-09-08,1.45,2,351
939609,Cozy convenient Cambie suite,5076219,Alison,,Riley Park,49.25007796048859,-123.11109089178343,Entire home/apt,86,3,26,2017-09-12,0.90,1,293
13867346,Sunny Garden Suite in Mount Pleasant,80826197,Jessie,,Riley Park,49.255795048194095,-123.10636429317326,Entire home/apt,145,2,34,2017-09-18,2.25,1,157
12523822,Spacious 2 BR Kitchenette,59109751,Joyce,,Riley Park,49.25561887802086,-123.09838007481567,Entire home/apt,96,3,11,2017-08-09,0.66,3,158
6088174,Central Sunny Heritage House,31595556,Monique,,Riley Park,49.25358964836435,-123.0942845402008,Entire home/apt,399,2,20,2017-09-02,0.74,2,2
14932229,Beautiful 2bedroom house in friendly neighbourhood,5895942,Nina,,Riley Park,49.24252127722464,-123.09089185240362,Entire home/apt,81,3,3,2017-05-29,0.25,1,0
15555062,Bright & Cozy Private Bed/Bath in Mount Pleasant!,89955352,Carrie,,Riley Park,49.24162092393603,-123.10292497084954,Private room,70,1,64,2017-09-24,5.73,1,347
13769670,Main Street 3 Bedroom + 2 Bathroom Garden Suite,1340389,Vanessa,,Riley Park,49.2500904606461,-123.10512435739706,Entire home/apt,350,2,16,2017-08-22,1.08,12,38
6347338,Elegant Cottage Style Suite,30993322,Lucia,,Riley Park,49.24951618274614,-123.10880363401775,Entire home/apt,100,3,39,2017-09-14,1.35,1,241
8461144,Home on bike route with mt.view,44092927,Janice,,Riley Park,49.23647156660271,-123.09430056452373,Entire home/apt,150,5,0,,,1,0
16522048,cozy 1 bedroom suite near main street,57069107,Mona,,Riley Park,49.245816176198126,-123.09832972101742,Entire home/apt,48,2,40,2017-10-01,4.58,2,58
17210193,Vancouver Garden House | An Urban Cottage,115834838,Gary,,Riley Park,49.25634190648774,-123.0960502297383,Entire home/apt,140,7,4,2017-09-29,0.53,1,320
7576389,heart of Vancouver,36435524,Amy,,Riley Park,49.2471218614068,-123.10168585316167,Entire home/apt,78,2,4,2017-08-13,0.32,1,278
14031631,High end 3 bedrooms and 2 bathrooms sweet home,57069107,Mona,,Riley Park,49.24479643265249,-123.09719536916585,Entire home/apt,130,2,52,2017-09-01,3.53,2,43
7827146,family home in riley park,41215176,Sarah,,Riley Park,49.24652091879789,-123.09738364416928,Entire home/apt,295,5,7,2017-08-18,0.49,2,60
14652922,Bright 1 BD garden suite - Cambie Village,7402776,John,,Riley Park,49.25417989146553,-123.11072069523593,Entire home/apt,115,3,54,2017-10-02,4.08,1,59
3954186,Cosy heritage apt on Main,1516981,Jaspal,,Riley Park,49.247886383841376,-123.10047762077816,Entire home/apt,80,3,2,2014-10-13,0.05,1,173
19404289,Private bedroom in shared modern Character house,17767330,Helen,,Riley Park,49.2486812303065,-123.10276503559922,Private room,98,2,10,2017-09-21,3.06,1,23
19846752,3 Bedrooms Luxury House,94540807,Leo,,Riley Park,49.245962501380575,-123.10484673093335,Entire home/apt,1080,10,0,,,2,362
18650443,3 bdrm brand new home Canada Line skytrain station,5233549,Joyce,,Riley Park,49.23756942727137,-123.1102921513481,Entire home/apt,249,1,3,2017-08-24,1.05,4,132
15817842,Cozy Bedroom 3 Central & Convenient w/ En-suite,34592752,Ira,,Riley Park,49.24845611572745,-123.10287390325557,Private room,115,1,7,2017-08-19,0.71,5,158
433896,house with private backyard ,2156552,Regis,,Riley Park,49.25290138217205,-123.11128689647833,Private room,60,1,0,,,1,0
20730922,Queen Elizabeth park 2 bedroom suite new house,87303840,Hxp,,Riley Park,49.24424674614467,-123.1129989662567,Entire home/apt,170,5,0,,,3,87
21058587,"Best Vancouver location, new 2 bed, 2 bath suite",151716976,Brenda,,Riley Park,49.25389110442998,-123.11454610604514,Entire home/apt,76,2,0,,,1,102
12604369,Chloe's Garden Suite & Steam room!,12590876,Erin,,Riley Park,49.25349884240979,-123.10214480383279,Entire home/apt,120,1,74,2017-09-28,4.79,1,154
1217372,NEW COACH HOUSE IN GREAT LOCATION!,220556,Laura,,Riley Park,49.24962843297588,-123.11112635624907,Entire home/apt,245,3,62,2017-09-01,1.19,2,129
20435827,"The Red Room, cozy small room near Skytrain",9352688,Catriel & Samuel,,Riley Park,49.25035176790762,-123.11001479761536,Private room,55,2,9,2017-09-27,5.40,2,69
15782731,"The Bristol Cambie, 2 bdrm suite in Cambie Village",34408903,Rachel,,Riley Park,49.25606486777888,-123.11219737335107,Entire home/apt,125,6,29,2017-09-25,2.78,1,258
7787346,Even cozier room in SoMa bungalow,40530765,Brigitte,,Riley Park,49.234501648360855,-123.09828204263395,Private room,39,28,10,2017-03-31,0.39,2,139
20573667,Self contained Eclectic and room,20045036,April And AJ,,Riley Park,49.24922251149924,-123.09590263067045,Private room,68,1,1,2017-08-29,0.77,7,84
12952602,House in the Heart of Main Street!,1925819,Bruce,,Riley Park,49.24794503403392,-123.09742078284015,Entire home/apt,209,2,11,2017-08-27,0.67,1,2
8558636,Private Suite at Cambie Village,1639970,Christine,,Riley Park,49.255763655331975,-123.11167852052601,Entire home/apt,65,30,14,2017-05-28,0.59,1,36
4659229,StudioSweet,22208656,Richard,,Riley Park,49.25133839415523,-123.10103663265451,Entire home/apt,85,3,37,2017-09-24,2.04,2,202
14296069,女皇公园绝佳旅游景点一室一厅半地下室新房,87303840,Hxp,,Riley Park,49.24508580194801,-123.11309712131849,Entire home/apt,150,3,0,,,3,0
18061310,Private room in Modern Lane Way Home,20169660,Neil,,Riley Park,49.24739052538005,-123.10760124122186,Private room,49,1,1,2017-07-05,0.32,2,260
7698119,Beauty Bungalow Marvellous Main St.,6599704,Vanessa,,Riley Park,49.23898840611981,-123.099183255641,Entire home/apt,299,7,0,,,1,0
21042932,Luxury Suite by Main Street,142138317,William,,Riley Park,49.25208299398798,-123.10067134112097,Entire home/apt,59,1,1,2017-10-03,1,2,357
18503368,Stylish and Clean Main St apartment,91823612,Carla,,Riley Park,49.23521655233984,-123.10073464596364,Entire home/apt,100,1,9,2017-08-28,3.38,1,0
12829633,Natural Light Main St. - 1 bedroom,24738659,Katrina,,Riley Park,49.24219135071814,-123.10233264425794,Private room,80,2,2,2017-07-31,0.14,3,315
3249720,Beautiful Basement Suite,16437286,Collin,,Riley Park,49.23666933157554,-123.09152053883841,Entire home/apt,99,3,89,2017-09-11,2.21,1,136
9459280,Perfect South Main Garden Suite,49018798,Jackie,,Riley Park,49.23740217742478,-123.09817501591783,Entire home/apt,95,3,16,2017-10-02,0.98,1,355
15027668,A Sweet Garden Suite,94885858,Peppa,,Riley Park,49.255384231028685,-123.10591983531452,Entire home/apt,160,3,3,2017-09-25,1.64,1,341
17961714,"Warm, Sunny Patio near skytrain",22782804,Willow,,Riley Park,49.240596993896176,-123.10062195508472,Entire home/apt,116,1,3,2017-08-21,1.53,1,149
17223907,Cozy apartment off Main,10702176,Rob,,Riley Park,49.24463650802954,-123.09838429385707,Entire home/apt,150,7,1,2017-07-19,0.37,1,0
13095062,Beautiful 3 BDRM Newly Reno'd Home Cambie Area,29412479,Leslie Or Suzanne,,Riley Park,49.251448460793426,-123.11321221873112,Entire home/apt,197,30,6,2017-07-16,0.38,6,254
11456532,Beautiful suite 15 min. from down town Vancouver.,13356770,Johanna,,Riley Park,49.234185008945445,-123.09672129989772,Entire home/apt,109,7,26,2017-09-28,1.85,1,157
